model,strategy,training_size,coverage,set_size,acc,duration
GaussianNB,aps_split,1400,0.9372,1.862,0.7856,0.0
GaussianNB,aps_split,1500,0.9528,2.0908,0.7804,0.0
GaussianNB,aps_split,1600,0.9606,2.1696,0.7834,0.0
GaussianNB,aps_split,1700,0.9592,2.1124,0.7928,0.016000000000019554
GaussianNB,aps_split,1800,0.9584,2.213,0.7788,0.014999999999986358
GaussianNB,aps_split,1900,0.952,2.0804,0.7848,0.016000000000019554
GaussianNB,aps_split,2000,0.9624,2.2136,0.7842,0.0
GaussianNB,aps_split,2100,0.9622,2.2078,0.785,0.01599999999996271
GaussianNB,aps_split,2200,0.9624,2.1576,0.7858,0.015000000000043201
GaussianNB,aps_split,2300,0.9514,2.0052,0.791,0.01599999999996271
GaussianNB,aps_split,2400,0.9444,1.9904,0.7836,0.016000000000019554
GaussianNB,aps_split,2500,0.9538,2.0824,0.7932,0.0
GaussianNB,aps_split,2600,0.9482,1.9674,0.7892,0.0
GaussianNB,aps_split,2700,0.9676,2.2238,0.793,0.0
GaussianNB,aps_split,2800,0.9572,2.1088,0.7894,0.0
GaussianNB,aps_split,2900,0.9506,2.1136,0.783,0.0
GaussianNB,aps_split,3000,0.943,1.9388,0.7916,0.031999999999982265
GaussianNB,aps_split,3100,0.9354,1.8312,0.7938,0.0
GaussianNB,aps_split,3200,0.9664,2.2508,0.7882,0.0
GaussianNB,aps_split,3300,0.937,1.8884,0.7908,0.0
GaussianNB,aps_split,3400,0.9518,2.0372,0.7894,0.016000000000019554
GaussianNB,aps_split,3500,0.955,2.0758,0.7924,0.014999999999986358
GaussianNB,aps_split,3600,0.96,2.1616,0.794,0.0
GaussianNB,aps_split,3700,0.9566,2.0516,0.793,0.0
GaussianNB,aps_split,3800,0.9436,1.9142,0.7916,0.0
GaussianNB,aps_split,3900,0.9728,2.3406,0.7892,0.0
GaussianNB,aps_split,4000,0.9526,2.012,0.7906,0.0
GaussianNB,aps_split,4100,0.9584,2.09,0.7894,0.0
GaussianNB,aps_split,4200,0.9562,2.0912,0.7904,0.01599999999996271
GaussianNB,aps_split,4300,0.9466,1.9768,0.7894,0.016000000000019554
GaussianNB,aps_split,4400,0.9484,1.9594,0.7924,0.014999999999986358
GaussianNB,aps_split,4500,0.9456,1.9436,0.7868,0.0
GaussianNB,aps_split,4600,0.954,2.0226,0.7944,0.0
GaussianNB,aps_split,4700,0.9438,1.9464,0.7892,0.0
GaussianNB,aps_split,4800,0.9422,1.914,0.7884,0.0
GaussianNB,aps_split,4900,0.9478,1.985,0.7934,0.0
GaussianNB,aps_cv+_mean,100,0.9712,3.0808,0.6932,0.01599999999996271
GaussianNB,aps_cv+_mean,200,0.9836,3.4,0.7078,0.014999999999986358
GaussianNB,aps_cv+_mean,300,0.9724,2.6754,0.7554,0.0
GaussianNB,aps_cv+_mean,400,0.9564,2.2384,0.7702,0.031999999999982265
GaussianNB,aps_cv+_mean,500,0.9638,2.3916,0.7586,0.0
GaussianNB,aps_cv+_mean,600,0.9622,2.3018,0.7558,0.0
GaussianNB,aps_cv+_mean,700,0.958,2.1944,0.7846,0.016000000000019554
GaussianNB,aps_cv+_mean,800,0.9658,2.2642,0.78,0.016000000000019554
GaussianNB,aps_cv+_mean,900,0.9614,2.206,0.7932,0.015000000000043201
GaussianNB,aps_cv+_mean,1000,0.9632,2.153,0.7858,0.016000000000019554
GaussianNB,aps_cv+_mean,1100,0.9532,2.0532,0.793,0.0
GaussianNB,aps_cv+_mean,1200,0.9596,2.12,0.797,0.014999999999986358
GaussianNB,aps_cv+_mean,1300,0.9648,2.2292,0.7846,0.01599999999996271
GaussianNB,aps_cv+_mean,1400,0.9518,2.0676,0.7852,0.0
GaussianNB,aps_cv+_mean,1500,0.9538,2.1552,0.781,0.014999999999986358
GaussianNB,aps_cv+_mean,1600,0.9522,2.059,0.7938,0.014999999999986358
GaussianNB,aps_cv+_mean,1700,0.9584,2.1522,0.784,0.01599999999996271
GaussianNB,aps_cv+_mean,1800,0.9496,2.0114,0.7832,0.01599999999996271
GaussianNB,aps_cv+_mean,1900,0.9546,2.0776,0.7916,0.014999999999986358
GaussianNB,aps_cv+_mean,2000,0.9548,2.0954,0.7812,0.014999999999986358
GaussianNB,aps_cv+_mean,2100,0.9452,1.9874,0.7888,0.0
GaussianNB,aps_cv+_mean,2200,0.955,2.0736,0.7886,0.016000000000019554
GaussianNB,aps_cv+_mean,2300,0.954,2.0654,0.7892,0.014999999999986358
GaussianNB,aps_cv+_mean,2400,0.9462,1.9946,0.7828,0.0
GaussianNB,aps_cv+_mean,2500,0.9466,1.9892,0.7874,0.01599999999996271
GaussianNB,aps_cv+_mean,2600,0.9522,2.0454,0.7926,0.014999999999986358
GaussianNB,aps_cv+_mean,2700,0.958,2.0576,0.795,0.03100000000000591
GaussianNB,aps_cv+_mean,2800,0.9524,2.0392,0.791,0.015000000000043201
GaussianNB,aps_cv+_mean,2900,0.9518,2.026,0.7956,0.014999999999986358
GaussianNB,aps_cv+_mean,3000,0.948,1.9958,0.7856,0.014999999999986358
GaussianNB,aps_cv+_mean,3100,0.9518,2.0404,0.7904,0.015000000000043201
GaussianNB,aps_cv+_mean,3200,0.9524,2.029,0.789,0.03100000000000591
GaussianNB,aps_cv+_mean,3300,0.9548,2.0558,0.7926,0.014999999999986358
GaussianNB,aps_cv+_mean,3400,0.9502,2.009,0.7864,0.01599999999996271
GaussianNB,aps_cv+_mean,3500,0.9568,2.0572,0.7914,0.014999999999986358
GaussianNB,aps_cv+_mean,3600,0.9498,1.9926,0.7902,0.03100000000000591
GaussianNB,aps_cv+_mean,3700,0.9466,1.9698,0.7928,0.03100000000000591
GaussianNB,aps_cv+_mean,3800,0.953,2.055,0.7876,0.014999999999986358
GaussianNB,aps_cv+_mean,3900,0.9568,2.0692,0.788,0.016000000000019554
GaussianNB,aps_cv+_mean,4000,0.9504,2.0032,0.788,0.03100000000000591
GaussianNB,aps_cv+_mean,4100,0.9518,2.0134,0.7898,0.016000000000019554
GaussianNB,aps_cv+_mean,4200,0.952,2.0276,0.7882,0.016000000000019554
GaussianNB,aps_cv+_mean,4300,0.9522,2.02,0.792,0.01599999999996271
GaussianNB,aps_cv+_mean,4400,0.9544,2.0264,0.7906,0.03100000000000591
GaussianNB,aps_cv+_mean,4500,0.9474,1.9796,0.79,0.0
GaussianNB,aps_cv+_mean,4600,0.9486,1.978,0.7896,0.016000000000019554
GaussianNB,aps_cv+_mean,4700,0.951,2.0304,0.7882,0.03100000000000591
GaussianNB,aps_cv+_mean,4800,0.9528,2.0254,0.7898,0.015000000000043201
GaussianNB,aps_cv+_mean,4900,0.9542,2.044,0.7902,0.0
GaussianNB,aps_cv+_crossval,100,0.9494,2.9954,0.6876,0.01599999999996271
GaussianNB,aps_cv+_crossval,200,0.9422,2.2362,0.7486,0.03100000000000591
GaussianNB,aps_cv+_crossval,300,0.9462,2.3128,0.754,0.014999999999986358
GaussianNB,aps_cv+_crossval,400,0.9532,2.2502,0.7836,0.03100000000000591
GaussianNB,aps_cv+_crossval,500,0.9478,2.2316,0.7504,0.016000000000019554
GaussianNB,aps_cv+_crossval,600,0.9512,2.1614,0.7776,0.015000000000043201
GaussianNB,aps_cv+_crossval,700,0.9606,2.2104,0.7802,0.016000000000019554
GaussianNB,aps_cv+_crossval,800,0.9444,2.0556,0.779,0.01599999999996271
GaussianNB,aps_cv+_crossval,900,0.946,2.021,0.7848,0.014999999999986358
GaussianNB,aps_cv+_crossval,1000,0.9528,2.1614,0.7818,0.016000000000019554
GaussianNB,aps_cv+_crossval,1100,0.9516,2.0898,0.789,0.03100000000000591
GaussianNB,aps_cv+_crossval,1200,0.9436,2.0696,0.779,0.014999999999986358
GaussianNB,aps_cv+_crossval,1300,0.9522,2.0658,0.791,0.015000000000043201
GaussianNB,aps_cv+_crossval,1400,0.952,2.056,0.786,0.03100000000000591
GaussianNB,aps_cv+_crossval,1500,0.9552,2.0994,0.7908,0.014999999999986358
GaussianNB,aps_cv+_crossval,1600,0.9488,2.0492,0.786,0.016000000000019554
GaussianNB,aps_cv+_crossval,1700,0.947,2.0252,0.782,0.03100000000000591
GaussianNB,aps_cv+_crossval,1800,0.9528,2.087,0.794,0.03100000000000591
GaussianNB,aps_cv+_crossval,1900,0.9532,2.136,0.7842,0.03100000000000591
GaussianNB,aps_cv+_crossval,2000,0.952,2.0392,0.7906,0.03100000000000591
GaussianNB,aps_cv+_crossval,2100,0.9446,2.0256,0.7894,0.014999999999986358
GaussianNB,aps_cv+_crossval,2200,0.9504,2.0686,0.7924,0.031999999999982265
GaussianNB,aps_cv+_crossval,2300,0.9498,2.0394,0.7914,0.016000000000019554
GaussianNB,aps_cv+_crossval,2400,0.9488,2.0558,0.7846,0.031999999999982265
GaussianNB,aps_cv+_crossval,2500,0.9502,2.032,0.7928,0.03100000000000591
GaussianNB,aps_cv+_crossval,2600,0.9516,2.0582,0.7884,0.03100000000000591
GaussianNB,aps_cv+_crossval,2700,0.949,2.0552,0.7894,0.03100000000000591
GaussianNB,aps_cv+_crossval,2800,0.9514,2.0652,0.7882,0.03100000000000591
GaussianNB,aps_cv+_crossval,2900,0.9502,2.0332,0.7854,0.016000000000019554
GaussianNB,aps_cv+_crossval,3000,0.9512,2.0408,0.7914,0.03100000000000591
GaussianNB,aps_cv+_crossval,3100,0.948,2.0432,0.7876,0.031999999999982265
GaussianNB,aps_cv+_crossval,3200,0.9494,2.0114,0.789,0.031999999999982265
GaussianNB,aps_cv+_crossval,3300,0.9514,2.0542,0.7874,0.03100000000000591
GaussianNB,aps_cv+_crossval,3400,0.9462,1.9944,0.7898,0.01599999999996271
GaussianNB,aps_cv+_crossval,3500,0.9482,2.0612,0.7868,0.03100000000000591
GaussianNB,aps_cv+_crossval,3600,0.948,2.021,0.7896,0.03100000000000591
GaussianNB,aps_cv+_crossval,3700,0.947,2.0114,0.7886,0.03100000000000591
GaussianNB,aps_cv+_crossval,3800,0.9494,2.012,0.7918,0.03100000000000591
GaussianNB,aps_cv+_crossval,3900,0.9512,2.0492,0.79,0.03100000000000591
GaussianNB,aps_cv+_crossval,4000,0.9486,2.0082,0.7912,0.03100000000000591
GaussianNB,aps_cv+_crossval,4100,0.9488,2.0164,0.7888,0.016000000000019554
GaussianNB,aps_cv+_crossval,4200,0.9496,2.0428,0.79,0.031999999999982265
GaussianNB,aps_cv+_crossval,4300,0.95,2.0054,0.7938,0.03100000000000591
